Delivery_person_Age,Delivery_person_Ratings,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,distance,City_Name,month,day_of_week,weekend,day,quarter,Food_preparation_time,pickup_cluster,dropoff_cluster,Time_taken(min)
25.0,4.7,3,1.0,0,2,2,1.0,0,3.0,7.362553824843781,16,3,2,0,16,1,10.0,15,15,16
32.1,4.633962264150943,2,0.0,3,0,2,1.0,1,2.0,11.613796704729847,18,3,1,0,8,1,10.0,7,7,43
38.0,4.8,4,1.0,1,0,2,1.0,0,3.0,2.1694666049632945,5,3,0,0,28,1,5.0,0,0,20
39.0,4.9,4,1.0,1,1,2,1.0,0,3.0,3.1867506274332498,9,3,3,0,3,1,10.0,6,6,26
26.0,4.9,6,2.0,1,3,3,0.0,0,3.0,6.231977162403145,20,3,6,1,13,1,5.0,1,1,26
33.0,4.4,6,4.0,1,2,2,0.0,0,2.0,7.649548813657384,6,3,0,0,14,1,15.0,5,5,43
24.0,4.6,3,2.0,0,3,2,1.0,0,2.0,6.1821623355536595,21,3,1,0,1,1,10.0,1,1,25
24.0,4.9,1,2.0,0,0,2,1.0,0,3.0,4.371349343093228,6,3,0,0,21,1,10.0,5,5,28
33.0,4.5,4,1.0,2,0,3,0.0,0,3.0,9.24426597441774,10,3,3,0,10,1,15.0,8,8,17
35.0,4.2,6,4.0,1,1,2,1.0,0,3.0,9.244063457499815,10,3,6,1,20,1,10.0,8,8,44
27.0,4.2,4,4.0,0,0,2,1.0,0,3.0,9.46614059045152,16,4,2,0,6,2,5.0,15,15,33
28.625,4.619230769230769,0,2.0,1,3,3,1.0,0,2.0,5.4230550782201785,5,3,1,0,15,1,5.0,0,0,19
29.0,4.5,5,2.0,0,3,2,0.0,0,3.0,3.254814850071831,3,4,6,1,3,2,5.0,11,11,15
34.0,4.7,1,1.0,1,0,3,1.0,0,3.0,12.884444147859929,0,2,5,1,12,1,10.0,19,19,27
20.0,4.7,0,3.0,2,2,3,1.0,0,3.0,1.9941051561531649,12,2,4,0,11,1,15.0,10,10,25
29.0,4.8,5,3.0,1,1,2,1.0,0,3.0,4.121441572113095,21,4,1,0,5,2,5.0,1,1,18
22.0,4.9,4,2.0,2,3,3,0.0,0,3.0,6.182265296102101,21,4,1,0,5,2,5.0,1,1,21
35.0,4.9,0,4.0,0,0,2,2.0,0,3.0,6.9379305460685945,0,2,4,0,18,1,15.0,19,19,53
32.0,4.4,3,4.0,0,1,2,3.0,0,3.0,12.059332531608376,13,2,5,1,12,1,10.0,5,5,42
28.0,4.9,5,4.0,2,3,2,1.0,0,3.0,10.51748802873718,15,2,0,0,14,1,15.0,9,9,20
30.0,4.7,1,1.0,1,2,3,0.0,0,3.0,14.207206033515602,6,3,2,0,2,1,10.0,5,5,29
22.0,4.7,4,4.0,2,3,3,0.0,0,2.0,11.933989360636469,5,4,0,0,4,2,10.0,0,0,15
36.0,4.7,1,2.0,0,0,2,1.0,0,3.0,5.464254675282003,6,3,2,0,9,1,15.0,5,5,30
23.0,4.8,6,4.0,0,3,2,1.0,0,3.0,13.502351658673899,20,3,5,1,12,1,5.0,1,1,28
22.0,4.8,4,1.0,2,1,2,1.0,0,0.0,2.0541499625378834,10,4,4,0,1,2,5.0,8,8,19
29.0,4.5,3,1.0,2,2,2,1.0,0,3.0,13.614732748791518,2,2,4,0,18,1,10.0,7,7,15
34.0,4.9,3,4.0,0,0,2,3.0,1,2.0,11.93304583414832,5,3,2,0,23,1,15.0,0,0,50
38.0,4.1,4,3.0,0,0,2,1.0,1,3.0,1.0851365482534077,3,3,5,1,5,1,5.0,11,11,41
32.0,4.3,0,2.0,1,2,3,2.0,0,3.0,6.7317062425350285,7,2,2,0,16,1,15.0,17,17,35
20.0,4.5,6,4.0,2,0,2,1.0,0,3.0,7.594587482760367,3,3,2,0,2,1,10.0,11,11,27
25.0,4.9,1,4.0,0,0,2,2.0,0,3.0,8.676739129897117,5,3,2,0,2,1,5.0,0,0,43
29.0,4.5,1,1.0,2,2,3,0.0,0,0.0,5.95992583414416,11,4,1,0,5,2,10.0,3,3,12
32.0,4.7,3,4.0,2,2,3,1.0,0,3.0,5.946571118620188,0,2,6,1,13,1,15.0,20,19,31
31.0,4.4,4,4.0,0,0,2,1.0,0,2.0,11.334152866669248,21,3,6,1,20,1,5.0,1,1,47
37.0,4.5,1,1.0,0,0,2,1.0,0,2.0,5.192607624523776,20,3,4,0,11,1,5.0,1,1,26
36.0,4.9,0,2.0,2,3,1,1.0,0,3.0,8.603842369780372,15,2,4,0,18,1,15.0,9,9,31
37.0,3.8,3,4.0,1,3,2,1.0,0,3.0,13.914123028559564,11,4,0,0,4,2,10.0,3,3,42
38.0,4.9,0,3.0,2,3,3,1.0,0,3.0,4.371448041239303,6,3,2,0,9,1,10.0,5,5,25
37.0,4.4,3,4.0,0,1,2,1.0,0,3.0,7.928888926607512,0,2,4,0,18,1,10.0,19,19,39
21.0,4.9,1,1.0,2,0,3,1.0,0,0.0,9.347470169138289,20,3,6,1,20,1,10.0,1,1,21
35.0,4.9,1,2.0,2,2,1,0.0,0,3.0,2.980214957900672,11,3,5,1,26,1,5.0,3,3,18
22.0,4.8,3,4.0,1,3,3,1.0,0,2.0,8.940419308835082,11,3,1,0,29,1,15.0,3,3,22
28.0,4.8,1,1.0,0,0,2,1.0,0,3.0,2.124820021696524,9,3,1,0,1,1,15.0,6,6,23
39.0,4.0,4,2.0,0,1,2,0.0,0,3.0,14.140588353508285,17,3,4,0,18,1,10.0,18,18,48
29.0,4.5,6,1.0,1,3,3,0.0,0,2.0,8.679635241620966,3,3,3,0,31,1,15.0,11,11,13
39.0,4.6,3,3.0,2,1,2,1.0,0,3.0,2.169466544033299,5,3,2,0,30,1,10.0,0,0,32
25.0,4.9,3,4.0,2,3,1,0.0,0,2.0,14.140212856729116,17,3,6,1,6,1,5.0,18,18,16
34.0,5.0,0,2.0,2,3,1,0.0,0,2.0,3.2783492080557215,6,3,5,1,5,1,5.0,5,5,19
22.0,4.8,5,1.0,1,1,2,1.0,0,3.0,2.1702732170982464,3,3,5,1,26,1,5.0,11,11,18
27.0,5.0,6,4.0,0,0,2,1.0,0,3.0,6.978783149398883,12,2,2,0,16,1,10.0,10,10,27
28.0,4.5,5,2.0,0,1,2,1.0,0,2.0,7.370285714825883,16,3,5,1,12,1,10.0,15,15,25
32.0,5.0,4,2.0,2,1,3,1.0,0,3.0,3.278691505577339,6,3,1,0,1,1,15.0,5,5,31
30.27906976744186,4.684313725490196,1,4.0,2,1,3,1.0,0,3.0,11.247874042980749,19,4,0,0,4,2,10.0,2,2,39
27.0,4.6,5,2.0,0,3,2,0.0,0,3.0,7.4363622974757515,9,3,2,0,16,1,5.0,6,13,20
35.0,3.9,6,4.0,1,3,2,2.0,0,3.0,8.416968349953827,16,3,1,0,29,1,15.0,15,15,38
22.0,4.6,6,1.0,1,0,2,1.0,0,3.0,3.263447475384918,17,3,5,1,5,1,5.0,18,18,19
30.0,4.6,0,1.0,0,0,2,0.0,0,2.0,1.0303761033824435,21,3,6,1,13,1,15.0,1,1,24
39.0,4.8,1,3.0,2,1,3,1.0,0,2.0,2.175423844881322,17,3,6,1,13,1,5.0,18,18,26
33.0,4.8,3,2.0,2,2,2,1.0,0,3.0,6.373676535820286,9,4,6,1,3,2,10.0,6,13,28
20.0,4.7,3,2.0,2,3,3,1.0,0,2.0,8.44605819602036,18,3,2,0,23,1,5.0,7,7,16
34.0,4.2,6,1.0,0,3,2,0.0,0,2.0,6.526731674531077,17,3,6,1,13,1,5.0,18,18,24
22.0,4.7,6,2.0,0,2,2,1.0,0,3.0,7.614665559775894,17,3,1,0,29,1,15.0,18,18,24
37.0,4.3,4,3.0,2,2,3,1.0,0,3.0,1.9877319600337315,11,3,1,0,15,1,10.0,3,3,34
20.0,4.8,0,1.0,1,3,2,1.0,0,2.0,1.052897966061564,16,3,2,0,9,1,15.0,15,15,16
33.0,4.9,6,1.0,1,1,2,1.0,0,3.0,5.192941621914965,20,4,1,0,5,2,10.0,1,1,26
21.0,5.0,1,2.0,1,1,2,1.0,0,3.0,13.354468232939974,10,4,5,1,2,2,5.0,8,8,25
33.0,4.6,1,2.0,0,2,2,2.0,0,3.0,7.21239158325381,21,3,3,0,10,1,15.0,1,1,49
24.0,4.6,6,2.0,2,3,1,0.0,0,2.0,8.679460647334944,3,3,2,0,23,1,10.0,11,11,24
30.0,4.6,5,2.0,0,0,2,1.0,0,3.0,3.1562774781646095,16,3,0,0,7,1,10.0,15,15,26
32.0,4.9,3,1.0,1,0,3,1.0,0,3.0,9.561402808927651,9,3,4,0,18,1,15.0,6,13,24
28.0,4.6,4,4.0,2,1,1,0.0,0,3.0,13.811329881548737,9,3,3,0,31,1,5.0,6,13,16
21.0,4.7,6,4.0,2,1,3,1.0,0,3.0,12.929674655316271,11,4,0,0,4,2,10.0,3,3,27
39.0,4.9,1,3.0,0,1,2,1.0,0,3.0,2.0945280044223282,2,2,3,0,17,1,5.0,7,7,25
32.0,4.7,0,1.0,0,1,2,0.0,0,3.0,2.169466544033299,5,3,5,1,26,1,10.0,0,0,26
20.0,4.5,3,4.0,1,0,3,1.0,0,2.0,6.314060982414022,16,3,0,0,28,1,5.0,15,15,25
36.0,5.0,1,1.0,2,2,3,1.0,0,2.0,0.993865980789535,11,3,1,0,15,1,5.0,3,3,15
28.0,4.8,5,1.0,1,0,3,1.0,0,2.0,2.1702654812196056,3,3,3,0,17,1,5.0,11,11,18
32.0,4.5,1,4.0,0,0,2,1.0,0,3.0,5.279511226697234,18,3,2,0,9,1,5.0,7,7,30
39.0,4.4,0,4.0,1,1,3,1.0,0,3.0,11.933989360636469,5,4,5,1,2,2,15.0,0,0,46
30.0,4.7,6,1.0,0,1,2,1.0,0,3.0,11.423682702143061,20,3,1,0,29,1,5.0,1,1,24
32.0,4.4,3,2.0,0,1,2,1.0,0,3.0,4.222529787667949,18,3,5,1,5,1,5.0,7,7,37
23.0,4.6,6,4.0,0,3,2,1.0,0,3.0,9.243255288737089,10,3,1,0,29,1,5.0,8,8,27
21.0,4.8,6,2.0,2,0,3,1.0,0,0.0,4.208484202502577,16,3,5,1,5,1,10.0,15,15,27
31.0,4.2,6,2.0,2,2,1,1.0,0,3.0,6.162118470115485,10,3,5,1,5,1,10.0,8,8,32
37.0,4.6,4,3.0,2,0,1,1.0,0,2.0,2.103586820064183,16,3,6,1,13,1,15.0,15,15,28
20.0,4.5,3,4.0,0,1,2,1.0,0,3.0,5.193314311441292,20,3,3,0,3,1,5.0,1,1,29
28.0,4.5,3,1.0,0,3,2,1.0,0,3.0,0.9935266559156621,11,3,3,0,3,1,10.0,3,3,27
22.0,4.9,0,1.0,1,3,2,0.0,0,3.0,1.0878158256291879,17,3,3,0,24,1,5.0,18,18,11
20.0,4.7,0,2.0,1,0,2,1.0,0,2.0,6.373393312081392,9,3,1,0,15,1,5.0,13,13,13
34.0,4.8,6,1.0,1,0,3,1.0,0,3.0,13.29287827199659,19,3,5,1,12,1,5.0,2,2,27
38.0,4.8,6,3.0,1,3,3,1.0,0,3.0,4.338612404921048,5,3,6,1,13,1,5.0,0,0,25
29.142857142857142,4.617543859649123,2,0.0,3,1,3,1.0,0,3.0,14.106642153927357,3,3,2,0,2,1,10.0,11,11,26
32.0,4.5,0,3.0,2,0,2,1.0,0,3.0,4.08820246005274,19,4,1,0,5,2,5.0,2,2,27
34.0,4.9,5,1.0,2,3,3,1.0,0,3.0,11.614924555943597,18,3,2,0,2,1,10.0,7,7,26
33.0,3.9,6,2.0,2,2,1,1.0,0,3.0,9.24577278511155,10,3,1,0,8,1,5.0,8,8,32
34.0,4.5,6,1.0,1,2,2,1.0,0,3.0,2.0542740791231697,10,3,0,0,21,1,10.0,8,8,25
28.27027027027027,4.614285714285714,5,1.0,1,1,3,2.0,1,3.0,7.594778430572347,3,3,6,1,20,1,10.0,11,11,42
34.0,4.7,5,4.0,0,1,2,1.0,0,3.0,5.4389430655589335,17,3,4,0,11,1,15.0,18,18,29
26.0,4.6,0,4.0,1,0,3,0.0,0,3.0,7.26940597297764,20,3,3,0,10,1,5.0,1,1,32
31.0,4.0,0,1.0,0,1,2,1.0,0,3.0,8.68101061423852,3,3,5,1,12,1,10.0,11,11,35
39.0,4.8,5,3.0,0,1,2,1.0,0,3.0,4.154059195412195,20,3,5,1,19,1,15.0,1,1,27
32.0,5.0,0,4.0,2,0,3,1.0,0,2.0,5.311397119853597,9,3,2,0,9,1,15.0,6,6,27
32.0,4.5,4,2.0,0,2,2,1.0,0,3.0,5.143833353490163,14,2,6,1,13,1,5.0,14,14,30
39.0,4.1,5,2.0,0,3,2,1.0,0,3.0,7.156798682673295,19,3,6,1,27,1,10.0,2,2,32
36.0,4.8,4,1.0,2,2,1,0.0,0,3.0,1.0559022485849188,18,3,0,0,21,1,5.0,7,7,25
37.0,4.1,6,2.0,0,0,2,1.0,0,3.0,3.2541617904911626,3,3,1,0,15,1,15.0,11,11,38
37.0,4.8,1,4.0,1,2,3,1.0,0,3.0,6.132303665492278,19,3,5,1,26,1,5.0,2,2,26
38.0,3.7,4,4.0,1,2,2,1.0,0,3.0,11.614924555943597,18,3,4,0,25,1,10.0,7,7,31
28.0,4.7,4,3.0,2,1,3,1.0,0,3.0,2.0441012349443164,19,3,1,0,1,1,15.0,2,2,28
34.0,3.8,4,2.0,1,2,3,0.0,0,3.0,11.613152047363013,18,3,3,0,10,1,15.0,7,7,31
32.0,4.9,0,1.0,1,0,2,1.0,0,3.0,11.932065902155644,5,3,6,1,27,1,10.0,0,0,29
22.0,4.7,6,1.0,1,0,2,0.0,0,2.0,5.959427668826679,11,3,4,0,11,1,5.0,3,3,17
31.0,4.0,6,2.0,0,1,2,3.0,1,3.0,9.257152260418476,14,2,0,0,14,1,10.0,14,14,45
27.0,4.0,3,2.0,0,2,2,1.0,0,3.0,8.700742718336498,17,3,1,0,29,1,15.0,18,18,34
29.0,4.9,6,4.0,1,1,3,0.0,0,3.0,12.0207267920399,6,3,6,1,20,1,10.0,5,5,24
38.0,4.8,3,4.0,0,2,2,3.0,0,3.0,6.557062433316764,6,3,0,0,28,1,15.0,5,5,44
35.0,4.8,0,4.0,2,3,2,2.0,0,3.0,5.193320063564956,20,4,4,0,1,2,15.0,1,1,36
31.0,4.9,5,4.0,0,2,2,0.0,0,3.0,3.254905050000629,3,4,6,1,3,2,5.0,11,11,28
30.0,4.3,6,2.0,1,1,3,2.0,0,3.0,9.761683637015102,5,3,6,1,6,1,5.0,0,0,37
33.0,4.8,4,1.0,2,1,2,0.0,0,2.0,9.561577850354944,9,3,3,0,10,1,15.0,6,13,23
29.0,4.6,3,1.0,0,2,2,0.0,0,3.0,6.728693179879518,7,2,4,0,18,1,15.0,17,17,22
38.0,4.6,4,3.0,2,3,3,1.0,0,3.0,4.207225724478526,16,3,3,0,17,1,10.0,15,15,26
26.0,4.9,3,4.0,0,1,2,1.0,0,3.0,6.135309586402081,19,3,6,1,13,1,5.0,2,2,34
34.0,4.2,4,1.0,0,2,2,1.0,0,3.0,6.335010308418667,18,3,0,0,21,1,10.0,7,7,28
26.0,4.7,6,1.0,2,3,2,0.0,0,3.0,5.967542352924256,11,3,2,0,9,1,10.0,3,3,14
35.0,4.7,0,2.0,2,2,2,1.0,0,3.0,4.109232399520684,10,3,3,0,3,1,5.0,8,8,17
36.0,4.2,3,2.0,0,1,2,1.0,0,3.0,3.2547977542143425,3,4,4,0,1,2,5.0,11,11,37
24.0,2.6,5,1.0,1,1,2,1.0,1,3.0,11.334152866669248,21,4,2,0,6,2,15.0,1,1,42
33.0,4.3,0,2.0,1,2,2,1.0,0,3.0,11.57577833415657,16,4,5,1,2,2,10.0,15,15,34
26.0,4.6,6,2.0,1,0,2,1.0,0,3.0,11.520257769052964,2,2,0,0,14,1,15.0,7,7,25
32.0,5.0,6,4.0,1,0,3,1.0,0,2.0,11.931146398403184,5,3,4,0,4,1,15.0,0,0,30
37.0,4.9,1,4.0,0,2,2,2.0,0,3.0,8.93638004000697,11,3,6,1,20,1,15.0,3,3,48
26.0,4.9,4,1.0,2,1,3,1.0,0,3.0,14.251938420123842,13,2,5,1,12,1,5.0,5,5,18
31.0,4.8,4,1.0,1,1,3,0.0,0,3.0,14.20696851807036,6,3,6,1,27,1,5.0,5,5,28
37.0,4.6,4,2.0,1,0,2,1.0,0,2.0,9.762751824183697,5,3,3,0,10,1,5.0,0,0,26
26.0,4.7,5,4.0,2,1,3,0.0,0,2.0,11.57755800170231,16,3,6,1,6,1,15.0,15,15,16
37.0,4.8,0,4.0,0,2,2,0.0,0,3.0,3.0813101323629115,10,3,0,0,7,1,5.0,8,8,25
21.0,4.4,6,1.0,0,1,2,0.0,0,3.0,3.1154934577313207,20,4,6,1,3,2,15.0,1,1,15
22.0,4.0,3,1.0,0,3,2,1.0,0,2.0,1.0847205973900678,3,3,6,1,13,1,10.0,11,11,28
38.0,4.5,6,1.0,1,2,2,1.0,0,2.0,1.0847333026923818,5,3,0,0,28,1,5.0,0,0,20
28.0,4.0,4,3.0,0,0,2,1.0,0,3.0,4.337789600791481,5,3,1,0,15,1,15.0,0,0,32
31.0,4.9,0,3.0,1,1,2,1.0,0,3.0,4.121504402226599,21,3,0,0,28,1,15.0,1,1,38
24.0,4.8,0,1.0,2,3,3,0.0,0,3.0,2.076856837538807,20,3,1,0,1,1,10.0,1,1,14
26.0,4.9,3,4.0,0,3,2,1.0,0,3.0,9.502358022495322,18,4,5,1,2,2,5.0,7,7,30
30.57777777777778,4.584482758620689,6,1.0,1,2,3,1.0,0,3.0,8.18041273619381,19,4,0,0,4,2,10.0,2,2,28
20.0,4.7,0,4.0,1,3,3,1.0,0,3.0,5.4643100492758245,6,3,1,0,15,1,15.0,5,5,29
29.0,4.8,6,1.0,1,0,3,0.0,0,2.0,13.502631843996356,20,4,2,0,6,2,5.0,1,1,12
32.0,4.0,6,2.0,0,0,2,3.0,1,2.0,7.594680843708884,3,3,2,0,23,1,5.0,11,11,49
20.0,4.9,1,2.0,0,2,2,1.0,0,3.0,11.333873632467824,21,3,4,0,25,1,10.0,1,1,42
26.0,5.0,3,2.0,2,2,1,1.0,0,2.0,7.594356900903909,5,3,6,1,27,1,15.0,0,0,24
38.0,4.8,0,4.0,2,0,2,1.0,0,3.0,11.42328522780059,20,3,4,0,25,1,10.0,1,1,46
34.0,4.6,3,3.0,2,2,1,1.0,0,2.0,4.291939338336574,8,2,3,0,17,1,5.0,16,16,27
27.0,4.5,4,1.0,1,3,2,0.0,0,3.0,1.9866104667808242,11,4,6,1,3,2,5.0,3,3,13
29.0,5.0,6,4.0,1,1,2,1.0,0,3.0,7.199140768343643,14,2,5,1,12,1,15.0,14,14,25
24.0,4.9,6,4.0,2,1,2,1.0,0,2.0,13.500715813436402,20,4,0,0,4,2,15.0,1,1,24
21.0,4.9,0,1.0,1,0,2,0.0,0,3.0,1.027118177538884,10,3,5,1,5,1,15.0,8,8,12
33.0,4.4,6,1.0,0,1,2,1.0,0,3.0,0.9560793497485132,15,2,6,1,13,1,15.0,9,9,24
35.0,4.7,3,4.0,1,2,2,1.0,0,3.0,6.135019251811721,19,3,1,0,1,1,10.0,2,2,29
35.0,4.7,4,1.0,2,3,3,1.0,0,3.0,8.74269866675962,6,3,3,0,31,1,5.0,5,5,18
30.379310344827587,4.714634146341464,4,2.0,0,0,2,0.0,0,3.0,3.263125876240646,17,3,0,0,28,1,10.0,18,18,13
29.0,4.8,0,1.0,1,1,2,1.0,0,3.0,7.3651373814200305,16,4,2,0,6,2,10.0,15,15,23
21.0,4.9,6,1.0,0,0,2,1.0,0,3.0,8.445059523190105,18,3,2,0,23,1,5.0,7,7,19
29.0,4.6,6,4.0,0,2,2,1.0,0,2.0,11.937787403343686,3,4,0,0,4,2,5.0,11,11,29
22.0,4.7,5,4.0,0,3,2,0.0,0,3.0,9.766228884606162,3,3,6,1,20,1,15.0,11,11,24
29.3,4.596428571428571,2,0.0,1,1,3,0.0,0,2.0,4.350603857472627,17,3,0,0,7,1,10.0,18,18,27
24.0,4.4,0,4.0,2,2,3,0.0,0,3.0,7.929004900334311,0,2,4,0,18,1,15.0,19,19,40
23.0,4.9,4,3.0,2,3,3,0.0,0,3.0,1.0876511715947823,17,3,4,0,11,1,15.0,18,18,22
27.0,4.6,6,3.0,2,1,3,1.0,0,2.0,1.0845568456494032,5,3,6,1,13,1,5.0,0,0,12
33.0,4.1,3,2.0,0,1,2,1.0,0,3.0,8.74317732600762,6,3,3,0,10,1,5.0,5,5,43
35.0,4.6,6,2.0,2,2,3,1.0,0,3.0,11.685712085814032,9,3,2,0,2,1,15.0,6,13,26
21.0,4.7,6,2.0,1,0,3,0.0,0,3.0,3.278586031991492,6,3,3,0,24,1,15.0,5,5,27
39.0,4.4,1,1.0,0,2,2,2.0,0,3.0,9.76111295527462,5,3,2,0,23,1,10.0,0,0,35
34.0,4.8,6,1.0,2,1,3,1.0,0,3.0,5.422784219797419,5,3,5,1,26,1,5.0,0,0,27
29.0,4.9,0,3.0,0,1,2,1.0,0,2.0,4.154355675438552,20,3,1,0,15,1,15.0,1,1,27
20.0,4.7,1,1.0,1,0,3,0.0,0,3.0,2.104687003282454,16,3,5,1,19,1,5.0,15,15,17
30.0,4.7,5,1.0,1,1,2,0.0,0,3.0,6.132303665492278,19,3,3,0,24,1,15.0,2,2,15
37.0,4.7,1,4.0,2,0,3,1.0,0,3.0,12.497354040861648,7,2,5,1,12,1,10.0,17,17,39
39.0,4.6,4,4.0,1,1,2,1.0,0,0.0,3.0818545540645017,10,3,1,0,15,1,10.0,8,8,25
26.0,5.0,5,2.0,0,1,2,1.0,0,3.0,11.687650013062381,9,4,0,0,4,2,5.0,6,13,18
21.0,4.7,1,1.0,2,1,3,0.0,0,3.0,9.50077408295429,18,3,3,0,10,1,10.0,7,7,28
35.0,4.8,3,1.0,2,3,3,0.0,0,3.0,2.1699367006953643,3,3,6,1,13,1,5.0,11,11,29
39.0,4.6,3,2.0,2,0,2,0.0,0,2.0,3.066151849341759,19,3,4,0,11,1,15.0,2,2,32
39.0,5.0,0,1.0,0,2,2,1.0,0,3.0,14.108294161072708,3,3,2,0,2,1,5.0,11,11,41
27.0,4.9,0,4.0,0,1,2,2.0,0,3.0,7.675243379540402,13,2,4,0,18,1,10.0,5,5,39
33.0,4.8,1,2.0,2,1,3,0.0,0,3.0,3.253894560832045,5,3,0,0,7,1,5.0,0,0,16
33.0,4.8,1,4.0,0,2,2,3.0,0,3.0,13.812627847719346,9,3,3,0,10,1,10.0,6,13,48
37.0,4.7,0,2.0,1,0,2,0.0,0,3.0,7.595956238107657,3,4,2,0,6,2,15.0,11,11,40
20.0,4.6,4,1.0,1,1,2,0.0,0,2.0,2.1857455318066172,6,3,3,0,3,1,10.0,5,5,11
31.0,4.2,0,4.0,1,1,3,1.0,0,2.0,7.3904870039582,18,3,3,0,10,1,5.0,7,7,35
27.0,4.6,5,3.0,2,0,1,0.0,0,3.0,2.1855867013254127,6,3,0,0,7,1,10.0,5,5,16
37.0,4.9,1,2.0,1,1,3,0.0,0,2.0,5.151798581692717,21,3,2,0,9,1,15.0,1,1,15
34.0,4.4,4,4.0,2,0,3,1.0,0,2.0,5.425323036760051,3,3,5,1,5,1,15.0,11,11,31
25.0,4.7,1,1.0,1,3,2,0.0,0,2.0,6.556762951155067,6,3,3,0,17,1,10.0,5,5,11
37.0,4.7,0,1.0,0,2,2,1.0,0,2.0,5.236442286510467,2,2,3,0,17,1,10.0,7,7,22
23.0,4.7,4,1.0,1,2,3,1.0,0,0.0,7.674593948695829,13,2,0,0,14,1,15.0,5,5,16
27.0,5.0,1,3.0,0,1,2,0.0,0,3.0,4.350795560791106,17,3,5,1,5,1,5.0,18,18,24
36.0,4.7,0,1.0,2,3,1,0.0,0,2.0,2.124783188267216,9,3,4,0,11,1,15.0,6,6,16
30.0,4.3,6,4.0,0,3,2,1.0,0,0.0,13.909372478704038,11,3,4,0,18,1,10.0,3,3,42
28.0,4.7,1,4.0,1,3,3,1.0,0,3.0,7.650034370032415,6,3,0,0,14,1,15.0,5,5,31
20.0,4.7,4,1.0,2,1,3,1.0,0,3.0,5.423751033009598,5,3,3,0,17,1,5.0,0,0,16
22.0,4.7,6,1.0,0,0,2,1.0,0,3.0,11.615316392758764,18,4,2,0,6,2,10.0,7,7,16
28.0,4.7,3,2.0,1,0,2,1.0,0,3.0,11.963521198105841,17,3,4,0,25,1,10.0,18,18,25
34.0,4.8,0,1.0,2,0,1,1.0,0,3.0,1.038404326438053,20,4,1,0,5,2,5.0,1,1,18
25.0,4.8,6,2.0,1,1,3,0.0,0,3.0,11.334152866669248,21,3,0,0,14,1,15.0,1,1,26
38.0,5.0,3,4.0,1,2,3,1.0,0,3.0,5.236454964419699,2,2,1,0,15,1,15.0,7,7,34
34.0,3.5,6,2.0,2,3,2,1.0,0,3.0,7.9479407851430235,11,3,3,0,31,1,5.0,3,3,32
24.0,4.9,6,4.0,1,1,2,0.0,0,3.0,11.333964105634328,21,3,6,1,20,1,5.0,1,1,22
33.0,4.6,6,4.0,0,3,2,2.0,1,2.0,9.202444026494508,19,3,5,1,12,1,10.0,2,2,50
21.0,4.6,4,3.0,1,3,3,1.0,0,2.0,2.0571401728799215,14,2,3,0,17,1,5.0,14,14,16
25.0,4.6,4,2.0,0,1,2,0.0,0,3.0,6.172054751454056,14,2,1,0,15,1,10.0,14,14,23
23.0,4.9,6,3.0,0,0,2,1.0,0,3.0,4.121401482269534,21,4,1,0,5,2,5.0,1,1,19
34.0,4.9,4,1.0,1,3,2,1.0,0,3.0,4.7804271634348705,15,2,3,0,17,1,15.0,9,9,25
25.0,4.7,1,2.0,2,3,3,1.0,0,3.0,7.436870037830452,9,3,3,0,31,1,5.0,6,13,37
28.0,4.9,3,1.0,2,1,1,0.0,0,3.0,9.052112677515222,1,2,5,1,12,1,5.0,21,21,10
34.0,3.7,4,4.0,1,0,3,1.0,0,3.0,11.613105476359072,18,3,6,1,27,1,10.0,7,7,34
24.0,4.5,4,1.0,1,2,3,1.0,0,3.0,10.922242157171624,11,3,1,0,8,1,10.0,3,3,14
31.0,5.0,0,4.0,1,0,2,1.0,0,0.0,6.508399801457059,5,3,0,0,28,1,5.0,0,0,26
38.0,4.6,3,4.0,1,0,3,1.0,0,3.0,6.310646982596101,16,3,0,0,21,1,10.0,15,15,30
32.0,4.8,5,2.0,1,0,2,0.0,0,3.0,8.65394724024676,7,2,2,0,16,1,15.0,17,17,17
28.0,5.0,3,2.0,0,0,2,0.0,0,3.0,9.425665502714853,2,2,0,0,14,1,15.0,7,7,29
29.0,4.5,1,2.0,0,1,2,1.0,0,3.0,8.939888646610292,11,3,3,0,31,1,10.0,3,3,37
28.0,4.8,3,4.0,2,1,1,0.0,0,3.0,14.099700990151605,5,3,2,0,16,1,10.0,0,0,23
39.0,4.8,6,4.0,1,1,2,1.0,0,3.0,5.437964211278095,17,3,5,1,5,1,10.0,18,18,30
26.0,4.8,6,1.0,2,0,3,0.0,0,3.0,2.054550693853658,10,3,5,1,26,1,10.0,8,8,14
33.0,4.8,4,1.0,2,0,1,1.0,0,3.0,3.0835073937148905,10,3,3,0,24,1,10.0,8,8,28
37.0,4.9,3,4.0,1,1,3,0.0,0,3.0,3.017320566095181,1,2,4,0,11,1,15.0,21,21,27
27.375,4.745945945945945,2,0.0,3,1,3,0.0,0,3.0,6.51152043687028,3,3,1,0,1,1,10.0,11,11,24
24.0,4.6,3,1.0,0,3,2,1.0,0,3.0,9.836074484040273,6,3,6,1,27,1,5.0,5,5,16
36.0,5.0,3,4.0,0,2,2,2.0,0,3.0,8.378369356639967,2,2,0,0,14,1,5.0,7,7,43
